HEAD_ID	RELATION_ID	GENERATED_TAIL_ID	DISTANCE_SCORE
generated_context	dblp:hasAuthor	author_637007	0.3257
generated_context	dblp:hasDOI	link_903526	0.5565
generated_context	dblp:hasLink	doi_508744	0.5528
generated_context	dblp:hasAuthor	author_894479	0.2968
generated_context	dblp:hasAuthor	pub_415660	0.3229
generated_context	dblp:hasLink	author_626174	0.5606
generated_context	dblp:hasLink	author_347993	0.5102
generated_context	dblp:partOf	doi_133445	0.5240
generated_context	dblp:wrote	doi_163484	0.3756
generated_context	dblp:wrote	author_79299	0.2901
generated_context	dblp:paperType	link_795734	0.4537
generated_context	dblp:partOf	pub_806748	0.5364
generated_context	dblp:partOf	author_991731	0.5152
generated_context	dblp:hasAuthor	doi_100585	0.3137
generated_context	dblp:wrote	pub_322360	0.3758
generated_context	dblp:hasLink	author_366516	0.5439
generated_context	dblp:wrote	doi_719583	0.3363
generated_context	dblp:publishedIn	pub_80163	0.8478
generated_context	dblp:partOf	author_509523	0.5835
generated_context	dblp:publishedIn	author_690393	0.7719
generated_context	dblp:paperType	author_651618	0.4440
generated_context	dblp:hasDOI	author_570491	0.4744
generated_context	dblp:paperType	author_940239	0.4348
generated_context	dblp:hasAuthor	author_570819	0.3271
generated_context	dblp:paperType	link_339277	0.4381
generated_context	dblp:publishedIn	link_369625	0.7955
generated_context	dblp:hasDOI	author_606013	0.5956
generated_context	dblp:inYear	doi_692291	0.3905
generated_context	dblp:inYear	link_3113	0.3891
generated_context	dblp:publishedIn	pub_765702	0.8090
generated_context	dblp:hasLink	author_339844	0.4483
generated_context	dblp:wrote	link_386500	0.3636
generated_context	dblp:hasLink	author_801589	0.4639
generated_context	dblp:inYear	author_1052047	0.4185
generated_context	dblp:wrote	link_932956	0.3176
generated_context	dblp:hasLink	author_593018	0.5354
generated_context	dblp:paperType	doi_384076	0.4171
generated_context	dblp:wrote	pub_756413	0.2813
generated_context	dblp:wrote	link_931724	0.4171
generated_context	dblp:paperType	author_807296	0.4040
generated_context	dblp:publishedIn	doi_259698	0.7664
generated_context	dblp:wrote	author_339289	0.3713
generated_context	dblp:publishedIn	doi_694667	0.8653
generated_context	dblp:partOf	doi_460200	0.4633
generated_context	dblp:publishedIn	author_606376	0.9301
generated_context	dblp:hasAuthor	doi_368561	0.3398
generated_context	dblp:paperType	pub_949264	0.4465
generated_context	dblp:paperType	doi_180941	0.4140
generated_context	dblp:paperType	link_420618	0.4627
generated_context	dblp:hasAuthor	doi_17769	0.3904
generated_context	dblp:wrote	pub_973556	0.3264
generated_context	dblp:paperType	link_210867	0.4388
generated_context	dblp:paperType	link_631417	0.4889
generated_context	dblp:wrote	doi_114689	0.3283
generated_context	dblp:hasAuthor	pub_16432	0.3480
generated_context	dblp:inYear	pub_625892	0.4205
generated_context	dblp:hasLink	author_256149	0.5244
generated_context	dblp:paperType	link_526569	0.4160
generated_context	dblp:paperType	link_648406	0.4610
generated_context	dblp:paperType	author_827706	0.4403
generated_context	dblp:wrote	link_886161	0.3153
generated_context	dblp:partOf	link_756555	0.7038
generated_context	dblp:paperType	pub_698407	0.3920
generated_context	dblp:partOf	author_702376	0.5287
generated_context	dblp:hasAuthor	link_709734	0.3926
generated_context	dblp:inYear	doi_494548	0.4082
generated_context	dblp:paperType	author_968475	0.4299
generated_context	dblp:publishedIn	doi_468519	0.8888
generated_context	dblp:publishedIn	doi_276660	0.7750
generated_context	dblp:wrote	author_729858	0.3239
generated_context	dblp:publishedIn	pub_748024	0.8197
generated_context	dblp:wrote	pub_32197	0.3595
generated_context	dblp:hasLink	author_395740	0.4699
generated_context	dblp:hasAuthor	doi_810150	0.3836
generated_context	dblp:inYear	doi_356772	0.4094
generated_context	dblp:inYear	pub_116124	0.4266
generated_context	dblp:publishedIn	link_959810	0.7568
generated_context	dblp:hasLink	author_216399	0.5926
generated_context	dblp:publishedIn	pub_478565	0.8170
generated_context	dblp:paperType	pub_102768	0.5018
generated_context	dblp:hasLink	link_23139	0.5118
generated_context	dblp:hasDOI	link_929884	0.5509
generated_context	dblp:hasLink	link_549378	0.5598
generated_context	dblp:hasDOI	link_459249	0.6285
generated_context	dblp:inYear	pub_277445	0.3656
generated_context	dblp:inYear	link_830517	0.4158
generated_context	dblp:paperType	link_201374	0.4399
generated_context	dblp:hasDOI	pub_108262	0.6560
generated_context	dblp:partOf	doi_143367	0.5390
generated_context	dblp:hasDOI	author_750255	0.6414
generated_context	dblp:hasLink	pub_977769	0.4308
generated_context	dblp:publishedIn	author_983721	0.8478
generated_context	dblp:paperType	author_780637	0.4388
generated_context	dblp:hasDOI	author_102108	0.6749
generated_context	dblp:hasAuthor	pub_323159	0.3849
generated_context	dblp:paperType	author_360311	0.4505
generated_context	dblp:inYear	doi_278756	0.4238
generated_context	dblp:hasDOI	doi_756079	0.5062
generated_context	dblp:inYear	link_657965	0.4313
generated_context	dblp:hasAuthor	link_762168	0.3642
generated_context	dblp:hasAuthor	link_618959	0.4206
generated_context	dblp:hasDOI	doi_752297	0.5744
generated_context	dblp:wrote	author_598201	0.3095
generated_context	dblp:wrote	pub_96532	0.3496
generated_context	dblp:publishedIn	author_662117	0.8702
generated_context	dblp:paperType	link_861165	0.4537
generated_context	dblp:hasDOI	link_451525	0.6412
generated_context	dblp:hasDOI	link_331222	0.5868
generated_context	dblp:paperType	pub_869645	0.4461
generated_context	dblp:hasDOI	doi_73796	0.5711
generated_context	dblp:inYear	doi_263963	0.4852
generated_context	dblp:inYear	pub_952149	0.4370
generated_context	dblp:paperType	doi_420041	0.4988
generated_context	dblp:partOf	author_182709	0.6455
generated_context	dblp:hasDOI	link_41188	0.5596
generated_context	dblp:hasDOI	doi_432315	0.5686
generated_context	dblp:publishedIn	author_210375	0.8783
generated_context	dblp:hasLink	pub_683141	0.5211
generated_context	dblp:publishedIn	link_442388	0.8448
generated_context	dblp:wrote	link_780714	0.3541
generated_context	dblp:hasDOI	link_453831	0.5745
generated_context	dblp:publishedIn	doi_292847	0.7681
generated_context	dblp:hasDOI	author_525939	0.5955
generated_context	dblp:hasLink	pub_385565	0.4657
generated_context	dblp:partOf	author_562182	0.6954
generated_context	dblp:publishedIn	author_521887	0.8445
generated_context	dblp:partOf	pub_318788	0.7120
generated_context	dblp:hasAuthor	link_231776	0.2937
generated_context	dblp:publishedIn	doi_200383	0.9433
generated_context	dblp:publishedIn	doi_694328	0.9116
generated_context	dblp:hasDOI	author_322243	0.6398
generated_context	dblp:hasLink	doi_486564	0.4752
generated_context	dblp:publishedIn	link_753852	0.8895
generated_context	dblp:inYear	doi_379199	0.3613
generated_context	dblp:inYear	link_428058	0.4914
generated_context	dblp:partOf	author_494977	0.5133
generated_context	dblp:inYear	pub_757360	0.4084
generated_context	dblp:hasLink	doi_288158	0.5764
generated_context	dblp:inYear	link_862177	0.4200
generated_context	dblp:publishedIn	doi_456762	0.9480
generated_context	dblp:partOf	author_912965	0.6021
generated_context	dblp:partOf	author_41958	0.5744
generated_context	dblp:paperType	author_776020	0.4197
generated_context	dblp:wrote	link_252909	0.3371
generated_context	dblp:hasAuthor	doi_316260	0.3472
generated_context	dblp:wrote	author_798063	0.3474
generated_context	dblp:paperType	doi_347899	0.4197
generated_context	dblp:inYear	author_190994	0.5041
generated_context	dblp:paperType	link_635920	0.4419
generated_context	dblp:publishedIn	pub_283073	0.8513
generated_context	dblp:hasDOI	author_290300	0.6935
generated_context	dblp:partOf	author_5783	0.5841
generated_context	dblp:wrote	link_231227	0.3775
generated_context	dblp:wrote	doi_96833	0.3547
generated_context	dblp:hasLink	link_102652	0.5203
generated_context	dblp:hasAuthor	author_589887	0.3685
generated_context	dblp:wrote	link_436132	0.3504
generated_context	dblp:partOf	author_104389	0.5858
generated_context	dblp:partOf	pub_658855	0.5479
generated_context	dblp:paperType	link_505672	0.4771
generated_context	dblp:partOf	doi_443739	0.5900
generated_context	dblp:hasAuthor	author_1035825	0.3313
generated_context	dblp:inYear	author_84407	0.3856
generated_context	dblp:paperType	doi_51747	0.4495
generated_context	dblp:hasDOI	author_426032	0.6470
generated_context	dblp:paperType	link_671068	0.4201
generated_context	dblp:hasLink	doi_829885	0.5286
generated_context	dblp:partOf	doi_773617	0.6220
generated_context	dblp:hasAuthor	author_886264	0.3598
generated_context	dblp:inYear	doi_832499	0.4820
generated_context	dblp:wrote	link_46915	0.3381
generated_context	dblp:inYear	pub_187122	0.3878
generated_context	dblp:paperType	doi_309467	0.4893
generated_context	dblp:publishedIn	link_618653	1.0302
generated_context	dblp:wrote	pub_369769	0.3225
generated_context	dblp:hasAuthor	pub_311660	0.3482
generated_context	dblp:paperType	author_236678	0.4646
generated_context	dblp:publishedIn	link_307004	0.8449
generated_context	dblp:partOf	author_980507	0.6528
generated_context	dblp:partOf	link_563501	0.6056
generated_context	dblp:hasAuthor	link_50538	0.3558
generated_context	dblp:paperType	author_558596	0.4004
generated_context	dblp:publishedIn	link_190668	0.9221
generated_context	dblp:hasDOI	author_803554	0.6047
generated_context	dblp:inYear	link_24153	0.4452
generated_context	dblp:hasDOI	pub_274840	0.5375
generated_context	dblp:inYear	doi_832108	0.4733
generated_context	dblp:paperType	author_324832	0.4779
generated_context	dblp:hasLink	author_643016	0.5589
generated_context	dblp:paperType	doi_733475	0.4424
generated_context	dblp:publishedIn	link_240033	0.9738
generated_context	dblp:publishedIn	author_851892	0.8197
generated_context	dblp:inYear	link_466071	0.4098
generated_context	dblp:publishedIn	link_522460	0.8637
generated_context	dblp:publishedIn	pub_788764	0.8671
generated_context	dblp:hasLink	pub_307022	0.4993
generated_context	dblp:hasAuthor	author_818403	0.3258
generated_context	dblp:hasLink	author_324470	0.5538
generated_context	dblp:publishedIn	link_481230	0.8396
generated_context	dblp:wrote	pub_835697	0.4013
generated_context	dblp:publishedIn	author_1043634	0.8502
generated_context	dblp:hasDOI	doi_404552	0.4502
generated_context	dblp:inYear	doi_656939	0.4136
generated_context	dblp:hasDOI	author_144729	0.5671
generated_context	dblp:hasLink	link_85963	0.5170
generated_context	dblp:wrote	author_640035	0.3486
generated_context	dblp:inYear	author_472129	0.4757
generated_context	dblp:wrote	link_355321	0.3701
generated_context	dblp:inYear	author_704112	0.4086
generated_context	dblp:publishedIn	pub_209671	0.9081
generated_context	dblp:hasDOI	link_868929	0.5084
generated_context	dblp:hasLink	author_792401	0.5840
generated_context	dblp:hasLink	author_467338	0.4374
generated_context	dblp:wrote	link_716827	0.3781
generated_context	dblp:wrote	link_854031	0.3544
generated_context	dblp:hasDOI	link_562725	0.4320
generated_context	dblp:inYear	doi_571693	0.4595
generated_context	dblp:partOf	author_600290	0.5568
generated_context	dblp:hasLink	pub_568504	0.4735
generated_context	dblp:wrote	author_155180	0.3181
generated_context	dblp:publishedIn	author_161797	0.9196
generated_context	dblp:hasLink	link_649213	0.4982
generated_context	dblp:hasDOI	link_766792	0.7419
generated_context	dblp:paperType	pub_218391	0.4063
generated_context	dblp:hasAuthor	pub_916356	0.3482
generated_context	dblp:paperType	author_601676	0.3981
generated_context	dblp:hasDOI	author_86802	0.5714
generated_context	dblp:hasLink	author_725480	0.4986
generated_context	dblp:wrote	doi_302656	0.3083
generated_context	dblp:publishedIn	doi_440588	0.8293
generated_context	dblp:hasLink	pub_431410	0.4617
generated_context	dblp:wrote	doi_78351	0.3971
generated_context	dblp:inYear	author_939482	0.4586
generated_context	dblp:partOf	doi_134486	0.5976
generated_context	dblp:hasLink	link_89637	0.7191
generated_context	dblp:partOf	link_249886	0.5909
generated_context	dblp:inYear	author_879336	0.3966
generated_context	dblp:wrote	doi_220808	0.4200
generated_context	dblp:wrote	pub_685919	0.3259
generated_context	dblp:partOf	author_569508	0.4810
generated_context	dblp:partOf	author_155091	0.6036
generated_context	dblp:hasLink	author_871003	0.6277
generated_context	dblp:hasDOI	author_947812	0.5998
generated_context	dblp:inYear	link_680299	0.3356
generated_context	dblp:publishedIn	author_390506	0.7337
generated_context	dblp:hasDOI	link_85843	0.5772
generated_context	dblp:inYear	doi_258910	0.4120
generated_context	dblp:inYear	link_185655	0.3959
generated_context	dblp:inYear	link_464149	0.4377
generated_context	dblp:wrote	doi_675336	0.3039
generated_context	dblp:hasAuthor	doi_557204	0.2909
generated_context	dblp:inYear	doi_675147	0.4460
generated_context	dblp:hasAuthor	link_736874	0.4370
generated_context	dblp:hasDOI	author_565156	0.5063
generated_context	dblp:partOf	doi_536797	0.6518
generated_context	dblp:partOf	doi_163809	0.5807
generated_context	dblp:wrote	author_581220	0.2917
generated_context	dblp:wrote	author_377065	0.3082
generated_context	dblp:publishedIn	doi_699248	0.9714
generated_context	dblp:paperType	link_220160	0.5314
generated_context	dblp:wrote	link_299775	0.3096
generated_context	dblp:wrote	author_822860	0.2711
generated_context	dblp:paperType	link_957887	0.5041
generated_context	dblp:publishedIn	link_888146	0.9166
generated_context	dblp:inYear	pub_336046	0.3721
generated_context	dblp:wrote	author_298149	0.3677
generated_context	dblp:wrote	link_145987	0.3314
generated_context	dblp:hasDOI	doi_82763	0.5539
generated_context	dblp:hasDOI	link_209317	0.5417
generated_context	dblp:publishedIn	pub_167174	0.7352
generated_context	dblp:paperType	author_86670	0.4013
generated_context	dblp:inYear	link_483056	0.4130
generated_context	dblp:paperType	link_60159	0.5035
generated_context	dblp:paperType	doi_736340	0.5067
generated_context	dblp:partOf	author_190308	0.6282
generated_context	dblp:hasLink	doi_662865	0.5344
generated_context	dblp:publishedIn	author_328707	0.8764
generated_context	dblp:hasDOI	doi_656004	0.5949
generated_context	dblp:inYear	link_683591	0.4104
generated_context	dblp:hasAuthor	link_223425	0.3781
generated_context	dblp:wrote	link_218811	0.3694
generated_context	dblp:hasDOI	author_182726	0.6530
generated_context	dblp:paperType	link_115406	0.4459
generated_context	dblp:hasAuthor	doi_74098	0.3713
generated_context	dblp:paperType	author_1010899	0.3977
generated_context	dblp:hasAuthor	doi_560984	0.3246
generated_context	dblp:wrote	doi_584325	0.3829
generated_context	dblp:paperType	author_907892	0.4024
generated_context	dblp:hasDOI	doi_557098	0.5477
generated_context	dblp:partOf	link_159247	0.6367
generated_context	dblp:wrote	pub_899535	0.2797
generated_context	dblp:hasDOI	link_817121	0.6066
generated_context	dblp:hasDOI	link_186765	0.5601
generated_context	dblp:paperType	author_71594	0.4727
generated_context	dblp:inYear	author_201657	0.3854
generated_context	dblp:hasLink	link_629679	0.4434
generated_context	dblp:publishedIn	doi_562136	0.9253
generated_context	dblp:hasAuthor	pub_721349	0.3443
generated_context	dblp:paperType	author_30264	0.4318
generated_context	dblp:inYear	author_1004481	0.3968
generated_context	dblp:wrote	link_40288	0.3167
generated_context	dblp:inYear	pub_466685	0.3515
generated_context	dblp:inYear	doi_345142	0.4438
generated_context	dblp:hasAuthor	link_271331	0.3469
generated_context	dblp:wrote	author_906487	0.2652
generated_context	dblp:partOf	pub_215092	0.6219
generated_context	dblp:hasDOI	doi_498056	0.6135
generated_context	dblp:partOf	author_1030720	0.7284
generated_context	dblp:paperType	link_926819	0.4462
generated_context	dblp:hasLink	pub_190269	0.5457
generated_context	dblp:hasDOI	link_465071	0.5273
generated_context	dblp:partOf	doi_72957	0.5594
generated_context	dblp:publishedIn	pub_625014	0.8103
generated_context	dblp:wrote	author_132220	0.3833
generated_context	dblp:hasAuthor	doi_636391	0.3594
generated_context	dblp:wrote	pub_22002	0.3354
generated_context	dblp:paperType	link_124349	0.4771
generated_context	dblp:paperType	author_255150	0.4321
generated_context	dblp:wrote	pub_752981	0.3054
generated_context	dblp:hasDOI	link_716663	0.6108
generated_context	dblp:inYear	doi_471679	0.4148
generated_context	dblp:hasAuthor	author_99583	0.3927
generated_context	dblp:publishedIn	author_1029706	0.9025
generated_context	dblp:hasLink	author_879324	0.4338
generated_context	dblp:partOf	link_374071	0.6082
generated_context	dblp:paperType	link_627785	0.3925
generated_context	dblp:wrote	pub_403445	0.2916
generated_context	dblp:hasDOI	link_14771	0.6309
generated_context	dblp:hasLink	doi_522685	0.5269
generated_context	dblp:publishedIn	author_412573	0.8447
generated_context	dblp:hasDOI	link_612031	0.6354
generated_context	dblp:partOf	doi_497246	0.6165
generated_context	dblp:hasLink	author_141364	0.5297
generated_context	dblp:hasDOI	doi_761197	0.6734
generated_context	dblp:wrote	pub_493584	0.3296
generated_context	dblp:publishedIn	link_635013	0.8266
generated_context	dblp:hasLink	doi_780573	0.5241
generated_context	dblp:wrote	link_74419	0.3608
generated_context	dblp:publishedIn	pub_487639	0.7920
generated_context	dblp:hasAuthor	pub_137349	0.3418
generated_context	dblp:partOf	doi_479841	0.6195
generated_context	dblp:hasLink	doi_257763	0.4562
generated_context	dblp:paperType	link_362289	0.4543
generated_context	dblp:inYear	link_828226	0.4676
generated_context	dblp:publishedIn	link_123994	0.9324
generated_context	dblp:wrote	pub_948496	0.2683
generated_context	dblp:wrote	doi_535471	0.2790
generated_context	dblp:partOf	author_726452	0.5076
generated_context	dblp:wrote	author_929267	0.3493
generated_context	dblp:hasLink	link_48696	0.4693
generated_context	dblp:partOf	doi_399076	0.5489
generated_context	dblp:partOf	pub_459900	0.4725
generated_context	dblp:wrote	pub_362934	0.3360
generated_context	dblp:hasLink	link_860346	0.4358
generated_context	dblp:hasLink	link_933303	0.6214
generated_context	dblp:inYear	link_136317	0.3907
generated_context	dblp:inYear	doi_540052	0.4039
generated_context	dblp:publishedIn	doi_337904	0.8479
generated_context	dblp:hasDOI	link_467861	0.5074
generated_context	dblp:publishedIn	author_337070	0.8659
generated_context	dblp:hasLink	link_380751	0.5575
generated_context	dblp:hasDOI	doi_407573	0.5538
generated_context	dblp:publishedIn	doi_269423	0.8396
generated_context	dblp:hasLink	link_143754	0.5755
generated_context	dblp:wrote	author_52012	0.2990
generated_context	dblp:publishedIn	doi_346485	0.8782
generated_context	dblp:hasDOI	author_958074	0.5346
generated_context	dblp:hasLink	author_604974	0.4816
generated_context	dblp:partOf	doi_443782	0.6229
generated_context	dblp:wrote	link_179816	0.3506
generated_context	dblp:hasLink	link_684831	0.4993
generated_context	dblp:partOf	doi_335202	0.5823
generated_context	dblp:hasDOI	doi_701231	0.6389
generated_context	dblp:publishedIn	doi_470908	0.8120
generated_context	dblp:hasDOI	link_164748	0.5833
generated_context	dblp:publishedIn	link_853799	0.8152
generated_context	dblp:hasLink	author_636568	0.5081
generated_context	dblp:paperType	link_707095	0.5314
generated_context	dblp:hasAuthor	doi_109864	0.3805
generated_context	dblp:publishedIn	doi_693613	0.8872
generated_context	dblp:wrote	author_292794	0.3493
generated_context	dblp:hasDOI	doi_526821	0.5836
generated_context	dblp:publishedIn	doi_416097	0.9379
generated_context	dblp:hasLink	author_1017291	0.5470
generated_context	dblp:paperType	author_389603	0.4300
generated_context	dblp:hasDOI	pub_668411	0.5900
generated_context	dblp:wrote	link_30224	0.3634
generated_context	dblp:partOf	author_980116	0.6788
generated_context	dblp:paperType	author_661397	0.4665
generated_context	dblp:wrote	link_679486	0.3093
generated_context	dblp:inYear	link_888209	0.5627
generated_context	dblp:publishedIn	author_736191	0.9612
generated_context	dblp:hasLink	author_227877	0.5015
generated_context	dblp:inYear	doi_176489	0.5441
generated_context	dblp:wrote	pub_816247	0.3481
generated_context	dblp:publishedIn	author_126969	0.8529
generated_context	dblp:publishedIn	doi_656019	0.9448
generated_context	dblp:paperType	author_83730	0.4802
generated_context	dblp:paperType	pub_910413	0.5345
generated_context	dblp:hasDOI	author_815156	0.5711
generated_context	dblp:inYear	pub_754691	0.3875
generated_context	dblp:publishedIn	doi_788754	0.9761
generated_context	dblp:hasDOI	doi_115511	0.4954
generated_context	dblp:wrote	pub_114801	0.3180
generated_context	dblp:inYear	link_606332	0.4116
generated_context	dblp:hasAuthor	link_300575	0.4018
generated_context	dblp:partOf	doi_650733	0.6232
generated_context	dblp:paperType	link_935263	0.4422
generated_context	dblp:hasDOI	doi_698091	0.5267
generated_context	dblp:hasAuthor	doi_791028	0.3881
generated_context	dblp:hasDOI	link_939075	0.5441
generated_context	dblp:wrote	link_542690	0.3170
generated_context	dblp:wrote	author_39459	0.2682
generated_context	dblp:inYear	doi_182770	0.5278
generated_context	dblp:paperType	pub_471230	0.4962
generated_context	dblp:hasDOI	author_69709	0.6239
generated_context	dblp:hasDOI	pub_28387	0.6362
generated_context	dblp:partOf	link_742197	0.5508
generated_context	dblp:paperType	doi_229381	0.4737
generated_context	dblp:inYear	doi_368281	0.3780
generated_context	dblp:publishedIn	link_249606	0.7215
generated_context	dblp:partOf	collection_12477	0.5178
generated_context	dblp:wrote	author_305793	0.3394
generated_context	dblp:wrote	link_585836	0.3045
generated_context	dblp:hasAuthor	author_692339	0.3054
generated_context	dblp:partOf	author_535817	0.5448
generated_context	dblp:hasAuthor	doi_174301	0.3424
generated_context	dblp:hasLink	doi_443934	0.4588
generated_context	dblp:inYear	pub_99555	0.3839
generated_context	dblp:hasDOI	doi_23735	0.5062
generated_context	dblp:hasDOI	doi_709328	0.6746
generated_context	dblp:paperType	link_749609	0.3527
