HEAD_ID	RELATION_ID	GENERATED_TAIL_ID	DISTANCE_SCORE
generated_context	dblp:hasDOI	author_611819	0.4652
generated_context	dblp:inYear	link_945749	0.3224
generated_context	dblp:paperType	link_855505	0.2556
generated_context	dblp:hasAuthor	link_817582	0.2389
generated_context	dblp:hasAuthor	pub_467282	0.2268
generated_context	dblp:hasLink	author_505232	0.3174
generated_context	dblp:hasLink	link_250106	0.2768
generated_context	dblp:hasAuthor	pub_736295	0.2536
generated_context	dblp:publishedIn	doi_638315	0.4761
generated_context	dblp:partOf	link_848889	0.5117
generated_context	dblp:hasAuthor	link_197490	0.1971
generated_context	dblp:hasAuthor	author_485875	0.2984
generated_context	dblp:paperType	link_320170	0.2737
generated_context	dblp:paperType	pub_792945	0.3264
generated_context	dblp:partOf	pub_408264	0.5364
generated_context	dblp:publishedIn	pub_469954	0.5247
generated_context	dblp:paperType	doi_179155	0.2748
generated_context	dblp:inYear	author_277798	0.2828
generated_context	dblp:publishedIn	pub_35752	0.4835
generated_context	dblp:inYear	link_817537	0.2568
generated_context	dblp:hasLink	doi_237135	0.2978
generated_context	dblp:wrote	link_368231	0.2182
generated_context	dblp:partOf	link_745651	0.5552
generated_context	dblp:inYear	author_322917	0.2495
generated_context	dblp:publishedIn	link_49004	0.4935
generated_context	dblp:partOf	author_726217	0.5587
generated_context	dblp:inYear	link_286457	0.2691
generated_context	dblp:inYear	author_516516	0.2616
generated_context	dblp:hasDOI	link_453629	0.4451
generated_context	dblp:publishedIn	author_176549	0.4718
generated_context	dblp:hasLink	doi_417434	0.2927
generated_context	dblp:wrote	pub_76585	0.2111
generated_context	dblp:wrote	pub_120821	0.2154
generated_context	dblp:inYear	collection_6213	0.3000
generated_context	dblp:partOf	link_854734	0.5352
generated_context	dblp:inYear	pub_154291	0.2834
generated_context	dblp:hasLink	author_403267	0.2976
generated_context	dblp:hasLink	author_498159	0.3799
generated_context	dblp:paperType	doi_608132	0.3206
generated_context	dblp:hasAuthor	pub_215194	0.2867
generated_context	dblp:partOf	doi_299376	0.5560
generated_context	dblp:paperType	doi_218363	0.3409
generated_context	dblp:hasLink	doi_302606	0.3113
generated_context	dblp:hasDOI	author_860974	0.4578
generated_context	dblp:publishedIn	doi_716120	0.5506
generated_context	dblp:publishedIn	pub_505679	0.5134
generated_context	dblp:publishedIn	author_73671	0.4695
generated_context	dblp:paperType	link_163483	0.2929
generated_context	dblp:paperType	doi_427868	0.2882
generated_context	dblp:hasDOI	pub_783685	0.4631
generated_context	dblp:hasLink	author_657228	0.2966
generated_context	dblp:hasAuthor	pub_292884	0.2467
generated_context	dblp:paperType	author_137277	0.2744
generated_context	dblp:wrote	author_107025	0.1988
generated_context	dblp:partOf	doi_758452	0.5062
generated_context	dblp:wrote	author_677887	0.2639
generated_context	dblp:hasLink	pub_659942	0.2800
generated_context	dblp:publishedIn	link_120933	0.5309
generated_context	dblp:paperType	author_921072	0.2690
generated_context	dblp:wrote	doi_256120	0.2370
generated_context	dblp:hasLink	author_198744	0.3074
generated_context	dblp:paperType	author_851913	0.3242
generated_context	dblp:inYear	pub_421055	0.2738
generated_context	dblp:paperType	doi_419465	0.3198
generated_context	dblp:inYear	pub_23661	0.2551
generated_context	dblp:inYear	pub_411247	0.2857
generated_context	dblp:hasLink	pub_241730	0.3140
generated_context	dblp:hasAuthor	doi_398997	0.2836
generated_context	dblp:partOf	link_420438	0.5805
generated_context	dblp:hasLink	link_91232	0.3477
generated_context	dblp:wrote	pub_792776	0.2552
generated_context	dblp:publishedIn	doi_34029	0.5251
generated_context	dblp:inYear	link_781264	0.3073
generated_context	dblp:paperType	link_164668	0.2698
generated_context	dblp:hasLink	author_868490	0.2690
generated_context	dblp:hasDOI	link_18058	0.4230
generated_context	dblp:hasAuthor	pub_287259	0.2505
generated_context	dblp:hasAuthor	pub_715726	0.2419
generated_context	dblp:hasDOI	link_300269	0.4807
generated_context	dblp:hasAuthor	author_4839	0.2629
generated_context	dblp:hasLink	pub_484828	0.2696
generated_context	dblp:wrote	author_606960	0.2424
generated_context	dblp:publishedIn	link_100943	0.4945
generated_context	dblp:partOf	author_143246	0.5468
generated_context	dblp:hasAuthor	link_917581	0.2415
generated_context	dblp:wrote	author_407866	0.2439
generated_context	dblp:hasLink	pub_776672	0.2927
generated_context	dblp:inYear	author_121971	0.2440
generated_context	dblp:hasDOI	doi_250785	0.4139
generated_context	dblp:hasAuthor	pub_594483	0.2402
generated_context	dblp:wrote	link_381405	0.2290
generated_context	dblp:partOf	link_571495	0.5618
generated_context	dblp:paperType	doi_156581	0.2907
generated_context	dblp:hasDOI	pub_379218	0.4043
generated_context	dblp:hasLink	author_1062231	0.2709
generated_context	dblp:hasAuthor	author_715246	0.3044
generated_context	dblp:partOf	link_753047	0.5758
generated_context	dblp:inYear	author_695799	0.2713
generated_context	dblp:inYear	pub_391666	0.2830
generated_context	dblp:publishedIn	doi_780591	0.5463
generated_context	dblp:hasDOI	author_793473	0.3797
generated_context	dblp:wrote	doi_78794	0.2310
generated_context	dblp:publishedIn	pub_681913	0.5125
generated_context	dblp:inYear	author_224701	0.2780
generated_context	dblp:inYear	pub_623891	0.3053
generated_context	dblp:partOf	author_733739	0.5467
generated_context	dblp:partOf	link_209471	0.5267
generated_context	dblp:inYear	pub_229844	0.2541
generated_context	dblp:paperType	author_648535	0.2845
generated_context	dblp:publishedIn	pub_511026	0.4966
generated_context	dblp:inYear	link_609078	0.2652
generated_context	dblp:wrote	link_880033	0.2539
generated_context	dblp:paperType	link_823872	0.3291
generated_context	dblp:hasDOI	doi_842151	0.4577
generated_context	dblp:publishedIn	pub_840075	0.5376
generated_context	dblp:partOf	doi_306560	0.5517
generated_context	dblp:inYear	link_592661	0.3116
generated_context	dblp:hasAuthor	pub_27028	0.2261
generated_context	dblp:partOf	link_716020	0.6085
generated_context	dblp:hasLink	doi_615237	0.2720
generated_context	dblp:paperType	author_650	0.2973
generated_context	dblp:hasLink	author_965683	0.2629
generated_context	dblp:hasLink	author_479463	0.2956
generated_context	dblp:hasAuthor	doi_380948	0.2697
generated_context	dblp:hasLink	link_477581	0.3124
generated_context	dblp:wrote	pub_247746	0.2943
generated_context	dblp:hasLink	pub_818549	0.2648
generated_context	dblp:wrote	author_1024807	0.2221
generated_context	dblp:paperType	pub_294303	0.2939
generated_context	dblp:inYear	pub_723786	0.2538
generated_context	dblp:hasDOI	pub_745702	0.4072
generated_context	dblp:hasDOI	doi_796012	0.4338
generated_context	dblp:paperType	link_373539	0.2803
generated_context	dblp:wrote	pub_965973	0.2193
generated_context	dblp:paperType	link_317212	0.2699
generated_context	dblp:inYear	link_732209	0.2766
generated_context	dblp:partOf	doi_257592	0.5102
generated_context	dblp:wrote	pub_811797	0.2239
generated_context	dblp:hasLink	doi_798555	0.2838
generated_context	dblp:hasAuthor	pub_546721	0.2199
generated_context	dblp:hasDOI	author_965753	0.3829
generated_context	dblp:publishedIn	pub_349226	0.5060
generated_context	dblp:publishedIn	pub_426428	0.5424
generated_context	dblp:inYear	link_920227	0.2505
generated_context	dblp:inYear	link_202762	0.2672
generated_context	dblp:wrote	pub_599855	0.2418
generated_context	dblp:wrote	pub_137109	0.2838
generated_context	dblp:hasLink	pub_692449	0.2641
generated_context	dblp:hasLink	author_583782	0.2701
generated_context	dblp:paperType	author_293237	0.3211
generated_context	dblp:hasDOI	link_738883	0.4619
generated_context	dblp:hasLink	link_598308	0.2772
generated_context	dblp:hasAuthor	pub_400516	0.2484
generated_context	dblp:paperType	doi_340419	0.2883
generated_context	dblp:hasLink	pub_206229	0.2346
generated_context	dblp:inYear	author_1003342	0.2937
generated_context	dblp:paperType	pub_968697	0.2944
generated_context	dblp:inYear	author_761033	0.3394
generated_context	dblp:wrote	pub_289133	0.2188
generated_context	dblp:inYear	pub_393877	0.2575
generated_context	dblp:inYear	link_152225	0.2604
generated_context	dblp:partOf	author_934411	0.5076
generated_context	dblp:paperType	link_3009	0.3045
generated_context	dblp:hasDOI	link_650499	0.4132
generated_context	dblp:partOf	doi_425083	0.5353
generated_context	dblp:partOf	doi_322730	0.5191
generated_context	dblp:partOf	author_922648	0.6107
generated_context	dblp:inYear	author_985026	0.3112
generated_context	dblp:paperType	link_401293	0.3332
generated_context	dblp:inYear	author_572880	0.2534
generated_context	dblp:partOf	pub_458976	0.5987
generated_context	dblp:hasAuthor	pub_44504	0.2840
generated_context	dblp:partOf	author_151650	0.5474
generated_context	dblp:partOf	link_257529	0.5495
generated_context	dblp:inYear	link_144479	0.2983
generated_context	dblp:wrote	link_246159	0.2158
generated_context	dblp:wrote	author_497406	0.2298
generated_context	dblp:inYear	pub_184537	0.2501
generated_context	dblp:hasAuthor	doi_14863	0.2485
generated_context	dblp:publishedIn	link_608856	0.5463
generated_context	dblp:hasAuthor	doi_702955	0.2256
generated_context	dblp:publishedIn	link_461913	0.5477
generated_context	dblp:paperType	pub_309314	0.2862
generated_context	dblp:hasLink	doi_833731	0.2408
generated_context	dblp:hasLink	link_783766	0.2890
generated_context	dblp:hasLink	author_772675	0.2511
generated_context	dblp:hasAuthor	link_267690	0.2754
generated_context	dblp:hasLink	pub_690355	0.3237
generated_context	dblp:publishedIn	pub_488122	0.5960
generated_context	dblp:inYear	pub_95907	0.2632
generated_context	dblp:hasLink	author_334460	0.3259
generated_context	dblp:hasDOI	link_583489	0.4338
generated_context	dblp:hasLink	pub_171201	0.3027
generated_context	dblp:paperType	doi_346773	0.2907
generated_context	dblp:partOf	author_535905	0.5250
generated_context	dblp:hasDOI	pub_66380	0.3977
generated_context	dblp:hasDOI	author_455438	0.4523
generated_context	dblp:publishedIn	link_440548	0.5111
generated_context	dblp:partOf	link_560095	0.5355
generated_context	dblp:hasAuthor	pub_931588	0.2650
generated_context	dblp:wrote	pub_677814	0.2427
generated_context	dblp:hasAuthor	link_501463	0.3019
generated_context	dblp:hasAuthor	author_573766	0.2814
generated_context	dblp:hasLink	pub_818106	0.2675
generated_context	dblp:partOf	link_698190	0.5084
generated_context	dblp:partOf	doi_364491	0.6127
generated_context	dblp:inYear	author_784995	0.3395
generated_context	dblp:paperType	doi_669637	0.3117
generated_context	dblp:wrote	doi_343400	0.2748
generated_context	dblp:inYear	pub_233006	0.3194
generated_context	dblp:wrote	link_327093	0.2954
generated_context	dblp:hasAuthor	doi_227670	0.2418
generated_context	dblp:hasDOI	author_22355	0.4167
generated_context	dblp:paperType	link_798166	0.3414
generated_context	dblp:wrote	doi_325644	0.2149
generated_context	dblp:publishedIn	pub_331664	0.5715
generated_context	dblp:hasAuthor	pub_296726	0.2194
generated_context	dblp:publishedIn	pub_265583	0.5535
generated_context	dblp:hasAuthor	author_1044736	0.2387
generated_context	dblp:partOf	link_214539	0.5507
generated_context	dblp:hasAuthor	author_392242	0.2769
generated_context	dblp:hasAuthor	link_341979	0.2308
generated_context	dblp:hasDOI	pub_205591	0.4816
generated_context	dblp:inYear	link_291189	0.2939
generated_context	dblp:publishedIn	doi_344393	0.5415
generated_context	dblp:hasLink	doi_240733	0.2776
generated_context	dblp:hasAuthor	pub_427652	0.2186
generated_context	dblp:hasAuthor	doi_268251	0.2265
generated_context	dblp:publishedIn	link_582606	0.6202
generated_context	dblp:hasDOI	author_371809	0.3980
generated_context	dblp:inYear	author_702612	0.2894
generated_context	dblp:hasLink	doi_95019	0.3121
generated_context	dblp:hasDOI	author_38952	0.4179
generated_context	dblp:inYear	link_386752	0.2821
generated_context	dblp:wrote	doi_341744	0.2716
generated_context	dblp:wrote	pub_200394	0.2071
generated_context	dblp:inYear	link_834670	0.2496
generated_context	dblp:publishedIn	author_1054067	0.5652
generated_context	dblp:hasAuthor	doi_329320	0.2993
generated_context	dblp:hasLink	pub_967933	0.2700
generated_context	dblp:paperType	pub_882334	0.3266
generated_context	dblp:partOf	pub_537884	0.5787
generated_context	dblp:paperType	author_648262	0.2570
generated_context	dblp:partOf	author_986840	0.5517
generated_context	dblp:hasDOI	pub_262094	0.4205
generated_context	dblp:paperType	author_74627	0.2609
generated_context	dblp:wrote	author_808275	0.2795
generated_context	dblp:inYear	author_229195	0.2198
generated_context	dblp:publishedIn	doi_1168	0.4686
generated_context	dblp:inYear	pub_93174	0.2450
generated_context	dblp:partOf	doi_781351	0.5434
generated_context	dblp:wrote	doi_71500	0.2497
generated_context	dblp:hasAuthor	pub_135194	0.2674
generated_context	dblp:inYear	author_771219	0.2877
generated_context	dblp:hasAuthor	pub_450791	0.2326
generated_context	dblp:hasLink	link_414163	0.2675
generated_context	dblp:hasAuthor	author_30494	0.2384
generated_context	dblp:hasAuthor	pub_745730	0.2420
generated_context	dblp:hasLink	doi_102486	0.2677
generated_context	dblp:paperType	author_895858	0.2629
generated_context	dblp:hasLink	doi_306853	0.3193
generated_context	dblp:hasDOI	link_922173	0.4311
generated_context	dblp:hasDOI	author_829815	0.4320
generated_context	dblp:publishedIn	link_868785	0.5156
generated_context	dblp:hasAuthor	pub_414632	0.2695
generated_context	dblp:partOf	doi_392751	0.5779
generated_context	dblp:hasLink	doi_170514	0.2792
generated_context	dblp:publishedIn	author_254782	0.4660
generated_context	dblp:publishedIn	author_932887	0.5198
generated_context	dblp:publishedIn	doi_523921	0.5016
generated_context	dblp:partOf	pub_91244	0.6133
generated_context	dblp:partOf	author_6939	0.5835
generated_context	dblp:hasDOI	author_830174	0.4886
generated_context	dblp:hasLink	author_83365	0.2715
generated_context	dblp:partOf	author_451435	0.5604
generated_context	dblp:hasAuthor	author_830729	0.2238
generated_context	dblp:hasAuthor	link_725589	0.2244
generated_context	dblp:paperType	author_685737	0.2845
generated_context	dblp:hasLink	pub_262593	0.2539
generated_context	dblp:wrote	link_225381	0.2083
generated_context	dblp:partOf	author_335141	0.5665
generated_context	dblp:hasDOI	doi_412786	0.4322
generated_context	dblp:paperType	author_344888	0.3799
generated_context	dblp:paperType	doi_323090	0.2921
generated_context	dblp:wrote	author_1028760	0.2080
generated_context	dblp:publishedIn	link_375929	0.5484
generated_context	dblp:partOf	author_179762	0.5893
generated_context	dblp:inYear	pub_82125	0.2400
generated_context	dblp:partOf	link_621588	0.4923
generated_context	dblp:hasAuthor	author_1082482	0.2280
generated_context	dblp:inYear	author_339007	0.2981
generated_context	dblp:wrote	doi_540874	0.1873
generated_context	dblp:hasLink	author_139215	0.2669
generated_context	dblp:inYear	author_218122	0.2620
generated_context	dblp:wrote	pub_342648	0.2347
generated_context	dblp:hasLink	author_781509	0.2758
generated_context	dblp:wrote	doi_44468	0.2529
generated_context	dblp:hasAuthor	link_206960	0.2378
generated_context	dblp:publishedIn	doi_664200	0.6017
generated_context	dblp:hasLink	link_214793	0.2875
generated_context	dblp:partOf	link_668004	0.5327
generated_context	dblp:partOf	link_358529	0.5225
generated_context	dblp:paperType	link_818258	0.3073
generated_context	dblp:publishedIn	author_24301	0.5499
generated_context	dblp:publishedIn	link_222608	0.5417
generated_context	dblp:hasAuthor	pub_151262	0.2166
generated_context	dblp:hasLink	doi_258438	0.2925
generated_context	dblp:partOf	author_659732	0.5137
generated_context	dblp:publishedIn	doi_59057	0.5467
generated_context	dblp:hasDOI	pub_894261	0.4622
generated_context	dblp:partOf	pub_17779	0.5297
generated_context	dblp:hasLink	pub_944235	0.2512
generated_context	dblp:hasAuthor	pub_455154	0.2393
generated_context	dblp:paperType	pub_255163	0.3270
generated_context	dblp:wrote	author_34656	0.2614
generated_context	dblp:wrote	pub_300925	0.2499
generated_context	dblp:publishedIn	link_165478	0.5229
generated_context	dblp:paperType	pub_192839	0.2976
generated_context	dblp:publishedIn	author_126765	0.4869
generated_context	dblp:paperType	author_322762	0.2468
generated_context	dblp:hasLink	link_435605	0.2657
generated_context	dblp:hasLink	link_634631	0.3147
generated_context	dblp:partOf	pub_611194	0.5379
generated_context	dblp:hasAuthor	author_165014	0.2698
generated_context	dblp:paperType	author_942925	0.3022
generated_context	dblp:wrote	pub_829004	0.2564
generated_context	dblp:hasDOI	doi_220417	0.4131
generated_context	dblp:hasDOI	pub_826864	0.4580
generated_context	dblp:wrote	doi_126226	0.2162
generated_context	dblp:publishedIn	doi_771783	0.5980
generated_context	dblp:paperType	doi_87261	0.2854
generated_context	dblp:inYear	pub_18648	0.2809
generated_context	dblp:partOf	author_347813	0.5768
generated_context	dblp:hasLink	link_410798	0.2584
generated_context	dblp:partOf	pub_279465	0.6062
generated_context	dblp:inYear	pub_916509	0.2931
generated_context	dblp:paperType	author_276900	0.2766
generated_context	dblp:inYear	author_214144	0.2618
generated_context	dblp:inYear	doi_789289	0.2796
generated_context	dblp:paperType	pub_617750	0.3022
generated_context	dblp:hasDOI	author_577512	0.4214
generated_context	dblp:hasAuthor	pub_407219	0.2216
generated_context	dblp:inYear	doi_444327	0.2871
generated_context	dblp:partOf	pub_832324	0.5238
generated_context	dblp:paperType	doi_273666	0.3165
generated_context	dblp:hasAuthor	doi_781027	0.2713
generated_context	dblp:hasAuthor	doi_294832	0.2870
generated_context	dblp:wrote	doi_43802	0.2846
generated_context	dblp:partOf	pub_247452	0.5391
generated_context	dblp:inYear	author_556741	0.3153
generated_context	dblp:wrote	author_913081	0.2283
generated_context	dblp:partOf	link_380810	0.5285
generated_context	dblp:paperType	link_650830	0.3181
generated_context	dblp:hasDOI	doi_673868	0.4696
generated_context	dblp:hasAuthor	doi_263001	0.2360
generated_context	dblp:hasAuthor	link_475805	0.2711
generated_context	dblp:hasAuthor	author_82593	0.2333
generated_context	dblp:partOf	link_865316	0.5403
generated_context	dblp:wrote	pub_670566	0.2542
generated_context	dblp:wrote	author_89304	0.2456
generated_context	dblp:wrote	author_388969	0.2304
generated_context	dblp:inYear	pub_444442	0.2733
generated_context	dblp:partOf	author_416339	0.5575
generated_context	dblp:wrote	author_252087	0.2473
generated_context	dblp:paperType	author_89926	0.2866
generated_context	dblp:inYear	pub_232822	0.2473
generated_context	dblp:hasDOI	doi_613237	0.4420
generated_context	dblp:inYear	pub_880619	0.2673
generated_context	dblp:hasDOI	link_225152	0.4467
generated_context	dblp:hasLink	link_499050	0.2564
generated_context	dblp:hasAuthor	doi_305016	0.2664
generated_context	dblp:hasDOI	link_884130	0.4347
generated_context	dblp:hasDOI	author_25389	0.4136
generated_context	dblp:inYear	link_308718	0.2682
generated_context	dblp:hasLink	link_16657	0.2675
generated_context	dblp:partOf	link_107033	0.5508
generated_context	dblp:inYear	author_832396	0.3096
generated_context	dblp:publishedIn	link_40135	0.5511
generated_context	dblp:hasDOI	author_312232	0.4355
generated_context	dblp:hasLink	link_511981	0.2967
generated_context	dblp:inYear	link_175167	0.2682
generated_context	dblp:inYear	author_612546	0.3091
generated_context	dblp:wrote	link_529237	0.2498
generated_context	dblp:publishedIn	link_53293	0.4768
generated_context	dblp:publishedIn	link_588249	0.5578
generated_context	dblp:hasDOI	author_14846	0.4538
generated_context	dblp:hasAuthor	link_21556	0.2542
generated_context	dblp:inYear	doi_514186	0.2817
generated_context	dblp:inYear	doi_729395	0.2405
generated_context	dblp:inYear	author_293744	0.2674
generated_context	dblp:hasAuthor	link_734710	0.2603
generated_context	dblp:inYear	pub_758330	0.2981
generated_context	dblp:wrote	author_102983	0.2231
generated_context	dblp:publishedIn	link_185851	0.5465
generated_context	dblp:hasDOI	author_435762	0.4158
generated_context	dblp:hasDOI	author_112304	0.4469
generated_context	dblp:hasAuthor	pub_712312	0.1947
generated_context	dblp:hasAuthor	pub_579103	0.2731
generated_context	dblp:paperType	link_370898	0.3160
generated_context	dblp:hasDOI	author_640333	0.4529
generated_context	dblp:wrote	author_912773	0.2248
generated_context	dblp:paperType	pub_666722	0.3183
generated_context	dblp:hasDOI	link_506415	0.4197
generated_context	dblp:publishedIn	author_874660	0.6021
generated_context	dblp:partOf	author_133960	0.5105
generated_context	dblp:hasAuthor	pub_53824	0.2140
generated_context	dblp:hasDOI	link_211797	0.5009
generated_context	dblp:hasAuthor	pub_941546	0.2069
generated_context	dblp:paperType	author_713082	0.3005
generated_context	dblp:hasDOI	pub_455010	0.4252
generated_context	dblp:hasAuthor	pub_228247	0.2073
generated_context	dblp:paperType	author_31116	0.3313
generated_context	dblp:publishedIn	link_828948	0.5357
generated_context	dblp:hasAuthor	pub_223268	0.2393
generated_context	dblp:inYear	link_902105	0.2680
generated_context	dblp:inYear	pub_553798	0.1948
generated_context	dblp:inYear	doi_645443	0.2744
generated_context	dblp:hasAuthor	author_737377	0.2711
generated_context	dblp:hasLink	pub_706840	0.2674
generated_context	dblp:hasDOI	link_765884	0.4377
generated_context	dblp:hasAuthor	doi_132700	0.2525
generated_context	dblp:hasLink	pub_766525	0.2327
generated_context	dblp:wrote	doi_253216	0.2408
generated_context	dblp:publishedIn	doi_371507	0.5496
generated_context	dblp:hasAuthor	author_770191	0.2192
generated_context	dblp:partOf	pub_830590	0.5037
generated_context	dblp:hasAuthor	author_893354	0.2329
generated_context	dblp:partOf	author_1036599	0.5964
generated_context	dblp:publishedIn	link_17083	0.5325
generated_context	dblp:hasDOI	author_255972	0.4364
generated_context	dblp:inYear	pub_861714	0.2755
generated_context	dblp:hasDOI	author_847501	0.4402
generated_context	dblp:partOf	link_743317	0.5764
